-22.48008513,94.76877935,23.04216144,-20.80483458,93.46506999,-0.734561757,-16.20393885,91.98580111,-29.14384465,-12.27336219,88.842722,-37.13818712,-15.347115,95.34273107,-25.96213556,-6.162341251,104.1440111,-24.90287797,12.85301066,122.3654113,-22.70988373,31.50958234,140.2430115,-20.55826674,-19.93950188,90.94209103,-26.49176436,-30.59617093,84.45210415,-29.16683725,-53.14111913,71.81119581,-34.62764899,-76.19890407,62.91146455,-42.4628641,-13.3711568,94.7434314,25.25101929,-16.68767465,106.9788239,64.98171301,-20.49532467,118.9037415,104.7784136,-27.52506219,134.4829617,97.52732098,-31.80713363,95.17282139,23.97266601,-34.39008114,106.8104389,63.96526048,-36.99771995,117.2950136,104.3380057,-49.84972372,130.9572741,107.8724109,-20.52246339,95.455965,-20.39231805,-22.67311897,39.13921475,148.1330049,-23.44011847,44.09540678,148.9073447,-90.58852189,61.287342,-50.06251278,-86.22488965,63.36631797,-48.6339562
-20.6231563,94.38868457,11.94087113,-19.85306553,93.74503738,-11.98188752,-18.47384627,93.96358501,-41.02147755,-15.51923833,91.47793741,-49.66539056,-17.3070062,97.15088307,-37.75155209,-8.39258045,106.3242494,-37.35257941,10.06306662,125.3159843,-36.52658129,28.17049393,143.9493847,-35.71616804,-21.76421908,92.56419991,-37.95103843,-32.45538504,85.72470966,-39.59588667,-55.42339938,72.93074236,-42.88074008,-79.16376623,63.91316639,-48.43524469,-11.43593379,94.61575783,13.83054623,-11.63129346,103.7405924,54.67978609,-11.88543625,112.690854,95.56643647,-25.48300843,124.1186684,88.57140242,-29.91761463,94.45390425,13.21510009,-31.32984274,104.9978255,53.69893382,-29.01964688,113.5764006,94.58371849,-40.13580273,128.1412441,99.99022804,-21.65945208,96.64571267,-31.51001498,-38.10016535,35.09579257,152.3550713,-39.46803639,39.83911878,153.4417619,-94.21623492,62.56956452,-54.80523903,-89.7532976,64.48492465,-53.63945253
-21.36326383,94.48807385,12.0539372,-20.76066841,92.42138852,-11.79557803,-18.60512283,91.62627842,-40.73956651,-15.70953426,88.57918728,-49.22307815,-17.41707292,95.00255058,-37.67282279,-8.3886157,104.0716974,-37.8041871,10.30311215,122.8476654,-38.07615226,28.64216588,141.2693699,-38.34298601,-21.93130154,90.46797717,-37.60714063,-32.69679748,83.66700291,-38.89045854,-56.16687219,71.84677504,-42.23122292,-80.12311122,63.664179,-48.1262042,-12.17779122,94.10221745,13.92328179,-11.80337213,103.8284241,54.64195486,-11.56779686,113.0839729,95.46952454,-23.97197525,126.071185,88.94386044,-30.61645048,95.35366228,13.32698493,-30.99669097,108.2523066,53.1501486,-28.86530413,120.6371605,93.0846846,-39.94850408,135.6963931,97.05095531,-21.81262483,94.95355511,-31.4399168,-41.16539514,35.69072721,149.3891659,-42.61861442,40.45748235,150.3098288,-94.91722668,62.81029866,-55.15117938,-90.37521077,64.63221569,-53.94845052
-22.02162033,94.45428667,11.35857381,-21.48141603,91.94048114,-12.45096459,-18.7843871,90.57076703,-41.32990666,-15.92702139,87.2892818,-49.74101503,-17.55475789,94.00489207,-38.34334373,-8.34340291,102.8876715,-38.63504221,10.72698044,121.2778006,-39.23894921,29.43754523,139.3209463,-39.83146174,-22.16043537,89.56350237,-38.1974945,-33.04918425,82.94312304,-39.39918478,-56.97281366,72.29435064,-43.44168443,-81.10430236,65.27453879,-50.09084957,-12.88366756,93.48898896,13.26878615,-12.08519738,103.5114356,53.91236311,-11.4060933,113.0710464,94.66958671,-22.76841562,126.9948334,88.16436962,-31.20433701,95.95758448,12.58202456,-30.85091893,109.5285756,52.18788966,-28.19129974,122.9781794,91.7463599,-39.05526622,138.2709771,95.41491333,-22.00432569,94.2114081,-32.15056029,-42.7990178,36.67787618,147.2079214,-44.25238661,41.47667242,147.9885348,-95.61935449,65.26127616,-57.72386444,-90.98594533,66.91408743,-56.42045332
-22.25543453,94.47908691,11.35306398,-21.52955402,91.71706201,-12.42535112,-18.5084436,90.18865325,-41.2496715,-15.54037854,86.90040052,-49.61967205,-17.3156008,93.63950808,-38.26739129,-8.084021352,102.5035401,-38.48215108,11.02823298,120.8548564,-38.92677095,29.77987874,138.8599214,-39.36300178,-21.93139053,89.20749207,-38.16001139,-32.81715837,82.60253898,-39.46905402,-56.56131944,71.85997243,-44.26999539,-80.45312109,64.75703257,-51.66707206,-13.13965187,93.47374631,13.34857748,-12.79835658,103.3886951,54.02583789,-12.74618131,112.628024,94.86326054,-23.73188559,126.8544983,88.35893591,-31.43832514,96.05485935,12.48524203,-31.3288552,110.0277526,51.95463867,-28.71384695,124.4401192,91.17829723,-39.63054539,139.7801027,94.47844849,-21.85392188,93.8935504,-32.14088408,-42.29815196,37.08481765,146.7115066,-43.68794944,41.90846692,147.4728486,-94.69194191,64.69990924,-59.81125143,-90.10092971,66.35304978,-58.36686924
-22.01358663,94.47957157,11.41144064,-21.24093842,91.63608924,-12.3559759,-18.20846293,90.16021153,-41.18109994,-15.16370561,86.93513525,-49.54814328,-17.05339601,93.61410219,-38.18749633,-7.901259886,102.5609929,-38.35897217,11.04652192,121.0838524,-38.71398075,29.63679842,139.2572241,-39.06229105,-21.62946407,89.14065686,-38.10175841,-32.45315907,82.44237923,-39.45048661,-55.99047435,71.3220682,-44.40771706,-79.7145166,63.83592537,-51.96546847,-12.89176536,93.55761096,13.41948556,-12.85343423,103.2137359,54.16054528,-13.18336346,112.2619903,95.0396072,-24.11749339,126.483963,88.43922347,-31.21041126,95.98274054,12.52891749,-31.26664242,110.1041848,51.94544064,-28.6111452,124.9756316,90.99498199,-39.6596957,140.2469862,94.17247173,-21.60769151,93.81206709,-32.07080514,-41.96774634,36.87873108,147.1824992,-43.34188096,41.69893357,147.9910207,-93.88254335,63.51879768,-60.22707151,-89.33033192,65.23095767,-58.75364854
-21.68152226,94.47874984,11.25202601,-20.93711301,91.56092377,-12.50670583,-18.00108917,90.30751178,-41.36421983,-14.93126818,87.20680246,-49.76893922,-16.86717843,93.73339139,-38.33066298,-7.776609974,102.7440723,-38.40264037,11.04370754,121.3989976,-38.55165606,29.50892473,139.7019432,-38.69786014,-21.41246266,89.22805093,-38.29467429,-32.19389253,82.47502868,-39.70711135,-55.70739371,71.23002045,-44.48976225,-79.46733148,63.64469931,-51.83040021,-12.54148692,93.70011135,13.2350159,-12.62304766,103.3033932,53.98834194,-13.0699251,112.3454285,94.86740911,-24.11811443,126.5095915,88.33363501,-30.89587169,95.84886753,12.39258348,-31.04121369,110.1187206,51.75432169,-28.37706739,125.3693981,90.65425354,-39.56578316,140.557213,93.73603373,-21.41761223,93.8274788,-32.20868481,-41.52340226,36.69364254,147.7162394,-42.88192954,41.50688565,148.5763299,-93.75468084,63.31289771,-59.88273438,-89.20438981,65.02144875,-58.44149003
-20.68142023,94.47624851,10.91831082,-19.94330516,91.59774266,-12.84538148,-17.30259549,90.82148734,-41.73367048,-14.06272025,88.08467693,-50.19556466,-16.28016338,94.18593375,-38.59737794,-7.430603035,103.4200063,-38.34377722,10.89075236,122.5374222,-37.81874449,28.86642181,141.2941321,-37.30361803,-20.70494355,89.56889746,-38.7241783,-31.29354217,82.59011415,-40.40866709,-54.59780962,71.03753284,-45.34881805,-78.23428056,63.19949307,-52.74992133,-11.50505569,94.14095781,12.84494535,-12.10232619,103.7648254,53.5868578,-13.30484179,112.6733762,94.47783525,-24.74834835,126.5387165,87.98577337,-29.94087878,95.39868683,12.11579878,-30.54665069,109.657685,51.47570172,-27.93075637,125.3854128,90.19025805,-39.53206,140.2679592,93.22910193,-20.87281314,93.98957713,-32.51410579,-39.88459284,35.85983759,149.5764785,-41.15486518,40.65844859,150.6026123,-92.57966779,62.87063097,-60.67454046,-88.06081149,64.58733298,-59.20905974
-20.05093064,93.64928202,6.909396942,-18.36963371,93.68661682,-16.96784212,-16.11910829,95.4292468,-45.45883153,-11.77389111,94.25068967,-53.78514425,-15.61240226,98.22908394,-41.70253342,-7.201595927,107.4211886,-38.79418219,10.21140155,126.4517176,-32.7729863,27.29585191,145.1231801,-26.86539787,-19.81780542,93.63303163,-43.15670903,-29.85343177,86.87749833,-47.32382707,-51.08411178,76.87345418,-59.55245702,-72.33313522,71.06823302,-73.3095353,-10.97122806,94.43346629,9.1490139,-13.72191211,101.2797065,50.35817547,-16.80226415,107.7133611,91.61304098,-29.27354131,120.6121188,85.02300589,-29.3703404,93.06711229,7.832532561,-32.97416205,102.4314371,48.45722877,-30.26988229,115.0175486,88.28551355,-42.54005755,128.9695259,92.75062753,-20.90755594,96.93482471,-36.37032563,-27.52902464,34.30135845,153.9022819,-27.82278908,39.20775302,155.2409899,-84.38442607,73.16204038,-84.2331329,-80.41771246,74.15196245,-81.41103419
-18.70357859,93.45439743,5.7095723,-16.47819896,93.98389452,-18.10974022,-14.36709269,95.67845357,-46.58045888,-10.02077092,94.56207263,-54.90694321,-13.92853413,98.51781711,-42.84959809,-5.759822373,107.9375833,-40.02635576,11.15196368,127.4394429,-34.18136185,27.74465943,146.573343,-28.44665085,-18.01289,93.80793403,-44.26121926,-27.87428277,86.77442375,-48.34669647,-47.98876398,76.03484723,-61.52610645,-68.26148286,69.50357087,-76.17871715,-9.686267102,94.27557002,8.172388216,-13.29920202,100.3773164,49.4230376,-17.13980745,106.2474382,90.69088958,-29.72420647,119.0284482,84.08820959,-28.03523764,92.76990994,6.405475695,-32.61848056,101.2684556,47.10977974,-29.50532168,113.8324186,86.90531854,-41.72482456,127.7706172,91.52520921,-19.17841401,97.13185949,-37.5044345,-29.17624006,34.51555772,155.5180539,-29.49325851,39.38177548,156.9737576,-79.70047864,71.11334114,-87.68745836,-75.92294836,72.26843987,-84.70449074
-19.90829609,94.29184792,7.854148917,-18.50078348,89.71121303,-15.58817052,-17.45504009,87.50086219,-44.59861094,-14.37064831,84.77999807,-53.12134921,-16.3480634,90.81155777,-41.43429171,-7.43321005,99.98369103,-41.21993325,11.02332228,118.9728732,-40.77614424,29.13161815,137.6037689,-40.34072862,-20.80549008,86.22549114,-41.54147094,-31.46873247,79.336955,-43.12854607,-54.62715225,67.07890824,-46.96403338,-78.27431265,58.43423655,-53.38441419,-10.7733265,94.92212365,9.912552211,-12.9316626,106.6083927,50.03928741,-15.37501874,117.1016888,90.48174329,-28.33699488,129.8102263,84.49604275,-29.2363174,94.47204008,8.86160371,-31.76297159,111.5316938,46.9710605,-29.16502786,130.3184594,84.27675149,-40.59604031,145.5303624,86.02403343,-20.82057406,90.55414295,-35.26552355,-42.91383498,36.11985983,145.8848681,-44.25602044,40.89445803,146.90237,-92.86397211,57.26482643,-60.76567808,-88.40249301,59.04037012,-59.42549357
-19.47305854,94.48039665,8.69548745,-17.92031936,89.12480344,-14.5943254,-16.095509,86.76207478,-43.60229605,-13.07466794,83.88689887,-52.10367261,-15.01805939,90.16650947,-40.52502374,-6.186420007,99.43079978,-40.55703721,12.09783339,118.6107758,-40.6233151,30.03710088,137.4288655,-40.68834246,-19.43387908,85.53436431,-40.50901701,-30.03238848,78.4981259,-41.91742924,-52.03967575,64.65406494,-47.00448153,-74.63716341,54.38377654,-54.71822676,-10.3496865,94.76738758,10.876665,-12.53707953,107.6921151,50.64069803,-15.19781211,119.1024149,90.83524634,-27.18642283,132.6970505,84.79295637,-28.79757216,95.10651821,9.553679734,-31.15297874,113.4170469,47.13323104,-28.98536848,133.4818881,83.81566148,-40.56453847,148.6448302,84.98493813,-19.48721622,90.02747547,-34.34557785,-43.45662573,36.94915354,145.698141,-44.85059818,41.71469098,146.7207734,-88.57506346,51.91488527,-62.9947983,-84.29033375,53.94735644,-61.50357165
-20.85028047,94.55304811,9.119844158,-19.55045104,91.73722683,-14.55008849,-16.98090851,92.00928743,-43.27760151,-13.64370773,89.54281249,-51.77941834,-16.01432062,95.25834357,-40.00925047,-7.111022601,104.4061711,-39.23200518,11.32158658,123.3450328,-37.62286456,29.40641067,141.9265575,-36.04408507,-20.46596963,90.6844298,-40.39787311,-31.0574932,83.84855274,-42.5722138,-53.37613442,70.77001373,-48.28686156,-76.28007265,61.46377185,-56.31407505,-11.70405727,94.62967924,11.22213778,-12.73722097,104.4250326,51.82763195,-14.00430599,113.0609019,92.70113594,-26.22841289,126.4882425,86.77830751,-30.16438852,95.05518075,10.12952534,-32.10339419,109.1787269,49.35538931,-30.7127493,125.3714897,87.82933356,-42.14594245,140.4710117,90.21881099,-20.75898207,94.8958631,-34.05459441,-38.25384867,36.52876469,150.2452441,-39.33688645,41.37083589,151.2839033,-90.54262016,60.25994129,-64.28663664,-86.15313227,61.86267601,-62.77218032
-20.72638045,94.4301119,8.44452245,-19.69324995,92.57216738,-15.39671998,-17.92889283,93.42809693,-44.23930017,-14.70621049,91.09260502,-52.82709549,-16.90289428,96.61537169,-40.92383191,-8.098883309,105.8677509,-40.20185839,10.12817066,125.0230671,-38.70714758,28.01131795,143.8169623,-37.24063886,-21.30489977,91.9891821,-41.28481867,-31.86602982,85.0595091,-43.30165563,-54.42807048,71.96478294,-47.80717552,-77.68541758,62.62152474,-54.64092377,-11.55391895,94.59801014,10.42334178,-11.91567152,103.1895637,51.38556602,-12.38050757,111.3941072,92.41791421,-25.44782428,123.9918992,86.44402567,-30.03516271,94.71435051,9.6085514,-31.70766995,107.3196566,49.47442215,-29.77026188,121.6956528,88.73890677,-41.05293367,136.7918918,91.92274274,-21.45424482,96.05088932,-34.83346998,-39.43367639,34.94325029,152.2942748,-40.62875471,39.72599126,153.4288625,-92.29195912,61.1109949,-61.94000525,-87.91839799,63.00170044,-60.53161159
-20.16305796,94.17063517,6.000161808,-19.36430483,91.9260753,-17.82982325,-18.87631921,92.55670195,-46.82227308,-16.09023473,90.15857517,-55.54920396,-17.69702959,95.76926033,-43.57992608,-8.962616747,105.1237911,-43.39306804,9.120347344,124.4905931,-43.00621351,26.86212343,143.4919837,-42.62665812,-22.06423601,91.09199494,-43.6733551,-32.65149814,84.034702,-45.06505095,-55.69425031,71.21678568,-47.69086988,-79.50476489,62.07999052,-52.74012465,-10.9721945,94.46350808,7.879646072,-10.68701789,103.3617006,48.79063493,-10.35555018,112.3098202,89.68920799,-24.13617039,124.1765438,83.80287082,-29.46154795,94.38130152,7.258572281,-30.85515276,107.5952705,46.96218747,-27.8079248,121.8890385,86.1973275,-38.79844875,137.1339047,89.68584693,-21.88955008,95.17873143,-37.23445254,-45.13000663,33.54689717,152.0370301,-46.61717917,38.22774599,153.2191214,-94.59601485,60.76995735,-59.04720895,-90.10016067,62.58083681,-57.96225888
-20.60530562,94.34995873,6.762697525,-19.51880711,90.14951988,-16.75089684,-17.52944506,87.97373757,-45.3813582,-14.09883997,84.80205999,-53.58665694,-16.58063267,91.46941417,-42.37762812,-7.73185138,100.7137953,-42.30473636,10.58789114,119.8525532,-42.15382764,28.56197814,138.6302025,-42.00576625,-21.00502332,86.84722358,-42.414074,-31.5460444,79.77960209,-44.06729393,-53.73685458,66.06737449,-48.58811571,-76.47571572,55.84963575,-55.83452925,-11.43886236,94.70405402,8.744408422,-12.02692865,105.7254946,49.08231589,-12.66298416,116.2699569,89.55382553,-25.66038545,128.7855177,83.32459684,-29.91484294,94.7571679,7.859910244,-31.67608562,111.1849088,46.25982276,-29.29039108,128.2453782,84.35836319,-40.58474538,143.4653723,86.67810596,-21.31995879,91.52782366,-36.42397442,-44.76802107,35.63642389,146.777472,-45.98702925,40.46874168,147.7478735,-90.50155057,53.51631588,-63.92653828,-86.22393875,55.48717529,-62.42136497
